author	title	author_born	author_died	origin	genre	subject_era	exam_status	memorize	grade	source	doc_year	retrieved	note
А. С. Пушкин (Alexander Pushkin)	«Брожу ли я вдоль улиц шумных…» ("Whether I Roam Noisy Streets...")	1799	1837	translated:russian	poem	none/mortality-and-generational-continuity	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 32
А. С. Пушкин (Alexander Pushkin)	«Дар напрасный, дар случайный…» ("A Vain Gift, a Chance Gift...")	1799	1837	translated:russian	poem	none/existential-despair	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 32
А. С. Пушкин (Alexander Pushkin)	«…Вновь я посетил…» ("…Again I Have Visited…")	1799	1837	translated:russian	poem	none/memory-time-and-generations	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 32
А. С. Пушкин (Alexander Pushkin)	«Я памятник себе воздвиг нерукотворный…» ("I Raised a Monument to Myself Not Made by Hands...")	1799	1837	translated:russian	poem	none/poetic-legacy-and-freedom	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 32
А. С. Пушкин (Alexander Pushkin)	«К Чаадаеву» ("To Chaadayev")	1799	1837	translated:russian	poem	decembrist-era	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 32
А. С. Пушкин (Alexander Pushkin)	«В Сибирь» ("To Siberia")	1799	1837	translated:russian	poem	decembrist-era	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 32
А. С. Пушкин (Alexander Pushkin)	«19 октября» (1825) ("19 October" (1825))	1799	1837	translated:russian	poem	none/lyceum-friendship-and-exile	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 32
А. С. Пушкин (Alexander Pushkin)	«Мадонна» ("Madonna")	1799	1837	translated:russian	poem	none/romance	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 32
А. С. Пушкин (Alexander Pushkin)	«Я Вас любил...» ("I Loved You...")	1799	1837	translated:russian	poem	none/romance	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 32
А. С. Пушкин (Alexander Pushkin)	«Я помню чудное мгновенье...» ("I Remember a Wondrous Moment...")	1799	1837	translated:russian	poem	none/romance	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 32
А. С. Пушкин (Alexander Pushkin)	«На холмах Грузии» ("On the Hills of Georgia")	1799	1837	translated:russian	poem	none/romance	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 32
А. С. Пушкин (Alexander Pushkin)	«Пророк» ("The Prophet")	1799	1837	translated:russian	poem	biblical/poetic-vocation	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 32
А. С. Пушкин (Alexander Pushkin)	«Поэт» ("The Poet")	1799	1837	translated:russian	poem	none/poetic-inspiration	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 32
А. С. Пушкин (Alexander Pushkin)	«Поэт и толпа» ("The Poet and the Crowd")	1799	1837	translated:russian	poem	none/artistic-vocation-versus-public-utility	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 32
А. С. Пушкин (Alexander Pushkin)	«Евгений Онегин» ("Eugene Onegin")	1799	1837	translated:russian	novel	1820s-gentry-life	mandatory	excerpt	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Memorization: three excerpts, p. 35
М. Ю. Лермонтов (Mikhail Lermontov)	«Родина» ("Motherland")	1814	1841	translated:russian	poem	none/homeland-and-rural-landscape	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 33
М. Ю. Лермонтов (Mikhail Lermontov)	«Когда волнуется желтеющая нива...» ("When the Yellowing Field Is Stirred...")	1814	1841	translated:russian	poem	none/nature-and-spiritual-peace	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 33
М. Ю. Лермонтов (Mikhail Lermontov)	«Прощай, немытая Россия» ("Farewell, Unwashed Russia")	1814	1841	translated:russian	poem	imperial-russia	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 33
М. Ю. Лермонтов (Mikhail Lermontov)	«Дума» ("Thought")	1814	1841	translated:russian	poem	imperial-russia	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 33
М. Ю. Лермонтов (Mikhail Lermontov)	«Как часто, пестрою толпою окружен...» ("How Often, Surrounded by a Motley Crowd...")	1814	1841	translated:russian	poem	imperial-russia?	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 33
М. Ю. Лермонтов (Mikhail Lermontov)	«Смерть поэта» ("Death of the Poet")	1814	1841	translated:russian	poem	imperial-russia	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 33
М. Ю. Лермонтов (Mikhail Lermontov)	«Поэт» ("The Poet")	1814	1841	translated:russian	poem	none/poet-and-public-duty	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 33
М. Ю. Лермонтов (Mikhail Lermontov)	«Герой нашего времени» ("A Hero of Our Time")	1814	1841	translated:russian	novel	caucasus-war?	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 33
Н. В. Гоголь (Nikolay Gogol)	«Шинель» ("The Overcoat")	1809	1852	translated:russian	short-story	imperial-russia-bureaucracy	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 33
А. И. Куприн (Alexander Kuprin)	«Гранатовый браслет» ("The Garnet Bracelet")	1870	1938	translated:russian	novella	imperial-russia-romance?	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 34
Андрей Платонов (Andrei Platonov)	«В прекрасном и яростном мире» ("In This Wonderful and Raging World")	1899	1951	translated:russian	short-story	soviet-industrialization?	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 34
Поэты второй половины XX в. (Poets of the second half of the 20th c.)	«Стихотворения двух-трех авторов по выбору учителя» ("Poems by two or three authors chosen by the teacher")	~1925	living	translated:russian	poem-cycle	various/unspecified	choice-list	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 34; document's choice formula
Б. Л. Васильев (Boris Vasilyev)	«А зори здесь тихие…» ("The Dawns Here Are Quiet")	1924	2013	translated:russian	novella	WWII	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 34
В. М. Шукшин (Vasily Shukshin)	«Обида» ("The Insult")	1929	1974	translated:russian	short-story	late-soviet-everyday-life/humiliation-and-dignity	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 34
В. Г. Распутин (Valentin Rasputin)	«Пожар» ("The Fire")	1937	2015	translated:russian	novella	late-soviet-rural-crisis?	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 35
А. Азимов (Isaac Asimov)	«Двухсотлетний человек» ("The Bicentennial Man")	1920	1992	translated:english	short-story	future-human-rights?	mandatory	no	9	https://edumedia-depot.gei.de/server/api/core/bitstreams/28458cdf-75c5-49e4-9da0-0acae10f7883/content	2019	2026-08-11	Russian Literature, p. 35; document calls it a story
